latitude,longitude,depth,d13C,dataset,datasetName,Core,coreflag,speciesflag,speciesName,depthtop,depthbottom,adjdepthmean,age_calkaBP,d18O,Author,FileName,AdditionalNotes,RetrievalNb, sitename,variabledescription,citation,References,datadoi,DataSource,Date,Cruise
-71.25,-13.57,431,1.19,5,M12,1407-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-71.18,-13.55,1521,0.62,5,M12,1410-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-71.15,-13.57,1822,0.18,5,M12,1411-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-71.1,-20.78,4453,0.7,5,M12,2011-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-71.02,-85.9,594,0.8,5,M12,2533-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/3
-70.98,-11.21,374,1.11,5,M12,1643-3,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VI/3
-70.95,-89.34,547,0.79,5,M12,2543-3,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/3
-70.93,-13.15,1938,0.64,5,M12,1645-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VI/3
-70.83,-14.57,2360,0.73,5,M12,1591-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VI/3
-70.83,-13.96,2456,0.64,5,M12,1481-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT V/4
-70.8,-119.51,2649,0.73,5,M12,2548-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/3
-70.78,-12.64,2077,0.68,5,M12,1480-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT V/4
-70.63,-25,4287,0.41,5,M12,2800-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XIV/3
-70.62,-13.98,2765,0.84,5,M12,1224-3,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT II/4
-70.58,-14.38,3453,0.67,5,M12,1590-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VI/3
-70.58,-7.94,162,1.34,5,M12,1505-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT V/4
-70.56,-8.12,140,1.39,5,M12,1288-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT III/3
-70.55,-13.39,2321,0.68,5,M12,1479-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT V/4
-70.51,-87.1,677,0.73,5,M12,2542-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/3
-70.51,-7.97,234,1.15,5,M12,1002-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT I/2
-70.5,-14.84,4507,0.63,5,M12,1482-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT V/4
-70.5,-10.65,1567,0.42,5,M12,1639-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VI/3
-70.48,-9.6,340,1.2,5,M12,1385-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-70.47,-9.62,714,0.86,5,M12,1384-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-70.45,-8.42,390,1.35,5,M12,1366-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-70.43,-9.58,1068,0.73,5,M12,1383-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-70.43,-7,610,1.36,5,M12,2067-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-70.4,-5,432,1.08,5,M12,2066-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-70.38,-12.59,2227,0.69,5,M12,1478-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT V/4
-70.37,4.05,515,0.94,5,M12,2017-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-70.35,-6.77,456,1.27,5,M12,1425-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-70.33,-11.69,2113,0.45,5,M12,1640-3,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VI/3
-70.33,-10.98,1759,0.21,5,M12,1647-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VI/3
-70.32,-6.9,803,0.17,5,M12,1427-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-70.32,-6.83,612,1.17,5,M12,1426-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-70.27,-6.9,1165,-0.34,5,M12,1428-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-70.26,-87.58,1241,0.76,5,M12,2541-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/3
-70.22,-6.98,1499,0.52,5,M12,1395-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-70.2,-9.78,1866,0.5,5,M12,1381-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-70.1,-6.78,1759,0.27,5,M12,1394-3,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-70.1,-6.77,1950,0.33,5,M12,1477-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT V/4
-70.1,-6.5,1797,0.68,5,M12,1391-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-70.1,5.2,470,1.42,5,M12,2042-3,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-70.06,-87.93,1822,0.83,5,M12,2540-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/3
-70.04,6.75,643,1.23,5,M12,2025-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-70.02,4.09,905,0.83,5,M12,2061-3,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-70.01,-80.06,580,0.66,5,M12,2526-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/3
-70.01,11.76,209,1.24,5,M12,2028-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-70,-9.97,2072,0.47,5,M12,1380-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-70,8.97,463,1.4,5,M12,2031-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.97,5.91,562,1.03,5,M12,2024-3,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.97,6.34,311,1.41,5,M12,2033-3,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.97,8.03,191,1.19,5,M12,2032-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.97,12.18,155,1.52,5,M12,2058-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.96,11.81,208,1.51,5,M12,2057-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.95,6.24,734,1.24,5,M12,2034-3,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.88,-118.22,3109,0.52,5,M12,2550-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/3
-69.85,-88.69,2633,0.89,5,M12,2539-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/3
-69.79,0.77,414,1.39,5,M12,2043-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.75,10.71,348,1.13,5,M12,2059-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.74,-6.51,2550,0.46,5,M12,1648-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VI/3
-69.73,-88.92,3236,0.52,5,M12,2538-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/3
-69.73,-10.25,3210,0.68,5,M12,1379-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-69.73,-9.86,2333,0.51,5,M12,1638-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VI/3
-69.71,-1.02,2232,0.33,5,M12,2020-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.71,-0.56,2060,0.52,5,M12,2065-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.71,6.27,1646,0.11,5,M12,2037-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.68,0.78,1434,0.16,5,M12,2045-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.65,0.02,1580,0.52,5,M12,2064-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.62,-6.4,2784,0.48,5,M12,1390-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-69.62,1.04,1794,0.35,5,M12,2046-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.5,-94.17,3586,0.24,5,M12,2556-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/3
-69.49,1.21,2366,0.67,5,M12,2047-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.43,-10.5,3735,0.63,5,M12,1378-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-69.42,13.59,280,1.32,5,M12,2586-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/4
-69.35,6.3,1619,-0.1,5,M12,2038-3,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.31,-89.73,3781,0.42,5,M12,2537-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/3
-69.27,-10.73,3812,0.49,5,M12,1377-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-69.23,-5.98,2292,0.62,5,M12,1389-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-69.22,-97.45,4298,0.54,5,M12,2553-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/3
-69.08,0.88,3283,0.56,5,M12,2049-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-69.03,-5.88,2531,0.62,5,M12,1388-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-68.85,-90.88,264,-0.31,5,M12,2534-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/3
-68.84,6.24,2625,0.26,5,M12,2040-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-68.76,-44.59,4020,0.84,5,M12,2814-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XIV/3
-68.74,6.13,3053,0.36,5,M12,2056-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-68.73,-5.83,2435,0.98,5,M12,1387-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-68.72,12.86,2335,0.31,5,M12,2587-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/4
-68.67,-4.27,3501,0.36,5,M12,012-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XVII/2
-68.53,-5.77,3471,0.66,5,M12,1588-3,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VI/3
-68.33,-5.62,4405,0.65,5,M12,1386-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/3
-68.32,-89.63,3953,0.6,5,M12,2686-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XII/4
-68.32,-8.86,3235,0.35,5,M12,011-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XVII/2
-68.29,6.25,3607,0.32,5,M12,2055-3,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IX/3
-68.27,-73.44,453,0.25,5,M12,2525-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/3
-68.07,-92.63,4454,0.19,5,M12,2687-5,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XII/4
-68.01,-50.03,3432,1.06,5,M12,2804-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XIV/3
-67.99,-47.51,3576,0.95,5,M12,2803-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XIV/3
-67.91,-45.24,3735,0.84,5,M12,2802-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XIV/3
-67.75,33.31,805,0.54,5,M12,1818-5,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VIII/6
-67.53,20.53,4073,0.66,5,M12,2588-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/4
-67.22,-90.8,2404,0.29,5,M12,2690-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XII/4
-67.22,33.49,1192,0.75,5,M12,1819-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VIII/6
-67.07,-91.82,4627,0.32,5,M12,2688-4,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XII/4
-67.07,37.48,4030,0.39,5,M12,1821-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VIII/6
-66.99,-32.36,4655,0.64,5,M12,1508-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT V/4
-66.95,4.93,4150,0.59,5,M12,1452-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT IV/4
-66.92,34.3,3980,0.57,5,M12,1822-5,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VIII/6
-66.89,-74.12,3436,0.23,5,M12,2522-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XI/3
-66.83,-4.21,4707,0.72,5,M12,1587-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VI/3
-66.55,-50.01,3430,0.73,5,M12,2812-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XIV/3
-66.28,-50.84,3152,0.64,5,M12,2811-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT XIV/3
-66.19,35.32,4154,0.76,5,M12,1805-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VIII/6
-66.11,34.11,1857,0.61,5,M12,1807-2,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VIII/6
-66.11,34.29,2952,0.68,5,M12,1806-1,0,1,"Cib spp, cib",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Mackensen, A. (2012)",NaN,NaN,########,ANT VIII/6
